"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","Function","","0","0","567","0","5"
"","Navigation","","0","0","177","0","1"
"","","","0","0","92","0","0"
"","UI","","0","0","34","0","0"
