"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","Function","","0","4","506","0","5"
"","UI","","0","0","34","0","0"
"","Navigation","","0","1","174","0","0"
"","","","0","0","80","0","0"
