"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","Function","","0","0","378","0","4"
"","","","0","0","390","0","3"
"","Navigation","","0","0","21","0","0"
"","UI","","0","0","31","0","2"
