"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","Function","","4","12","494","0","5"
"","UI","","0","0","34","0","0"
"","Navigation","","2","10","163","0","0"
"","","","0","0","80","0","0"
