"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","","0","0","686","0","9"
"","Function","","0","0","104","0","0"
"","UI","","0","0","12","0","0"
"","Navigation","","0","0","2","0","0"
