"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","","0","1","306","0","4"
"","Function","","0","0","441","0","3"
"","UI","","0","0","41","0","0"
"","Navigation","","0","0","36","0","0"
