"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","Navigation","","0","4","36","312","2"
"","","","0","28","15","147","2"
"","Function","","0","1","174","875","12"
"","UI","","0","0","15","53","0"
